ucid,uuid,upid,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,points,badges_cnt,level0,level1,level2,level3,level4,repeat_correct_pct,grade_top,learning_stage,difficulty
b1IGwey9JYxxOGjLTGRvkWIsfmIlerNqghEc8OtDB8o=,8404,22,0.586030462,59.24428843,2.549381247,0.861732508,276558.5162,49.55592575,7111,820,257,165,51,0.455749462,7,junior,normal
b6cw1Qxc9pcHLkL8JmxW99AJEkZtsztt9ZvSboO7usA=,14238,20,0.784801236,41.54389661,1.622629583,0.284379829,300983.9671,36.47450485,10279,1944,953,829,233,0.675362285,5,elementary,easy
b7WGHdUuPzaL2tTyUSSu5MoQ7LGDoLlHwTV8M3SDbvo=,11919,16,0.644265459,62.04127863,2.38056884,0.968453729,313566.7527,37.91014347,9618,1271,496,412,122,0.537015635,4,elementary,easy
b9R/xne951+T/j1JI1MBUYj5GedaqnaVkFFXo7wZ+qo=,7595,16,0.689005925,80.46543779,1.92244898,0.681237656,371215.8244,40.22198815,5928,992,319,259,97,0.587243509,3,elementary,normal
bGhEHzDDpgeN/wftiCCViepN+b6lTXEnxj1/8DxWeZ4=,601,20,0.397670549,58.55407654,2.099833611,1.056572379,333852.2646,75.35607321,566,19,5,9,2,0.318836788,9,junior,easy
bL9LCeyWY9s37YHGGaajw9y6AvwkTvCxHwEL9prznXk=,14470,17,0.685970974,55.26247408,2.080856945,0.760539046,261421.4974,32.30552868,11073,1982,701,524,190,0.514027842,6,elementary,easy
bPD7y6gQ2IeTfXrQunq8OXXx5LY2zIsQ8wfSBApCHTc=,9575,24,0.502036554,71.28073107,2.406475196,1.228511749,339284.4231,56.60417755,8350,821,235,131,38,0.349502742,7,junior,normal
bSU4MMcM8YSzI9yAlKY0lW+EtDZDkSak/+wCG1Ncz4I=,17326,17,0.87781369,30.51287083,1.283735427,0.171303244,327862.7561,35.82315595,11169,2997,1485,1113,562,0.807716185,3,elementary,easy
bUte1ZRGCV1S/2YX8o4VgvRd3uaJ383rAiQfhpHmtos=,5984,18,0.790274064,57.75935829,1.805648396,0.713903743,253761.2071,37.77322861,4709,828,226,155,66,0.705627047,6,elementary,easy
bY13RsIM2Xlj/qRBujFNedeCeDFFNKV1YUp+1kTLfAA=,10295,18,0.788246722,24.62914036,1.49218067,0.196211753,306476.5658,35.66342885,7716,1434,569,409,167,0.695826735,4,elementary,easy
bZml5gkJWB1WJFn9WFcAJB4dwFXSFI3h0uK0BwtBHzg=,14816,16,0.684327754,49.0463013,2.105291577,0.75425216,344966.346,40.39410097,11442,1908,752,522,192,0.608732042,3,elementary,easy
bcVaSTFMr4RK9JPKGqEq+y6uMvBtTET8i7vhnwCQTpA=,20976,41,0.75877193,39.26101259,1.511441648,0.231073608,221563.6115,34.41147025,14257,3731,1524,1143,321,0.594825906,7,junior,easy
bd5nps07t0OtRxZxiwM39yi9o6qmxUkuW5g46/PKjeo=,8071,22,0.445669682,42.9671664,2.283360178,0.552967414,343693.7412,52.65010532,6858,638,295,251,29,0.290696059,7,junior,hard
bdWR70qmnAJIvbK4o/p60bDY5QbnX2vaRkVdg1s1DZk=,13625,18,0.702165138,67.11611009,1.964697248,0.513174312,326873.2109,44.11427523,9805,2125,865,638,192,0.550610699,5,elementary,hard
bhUhhAGCaQV/N1qvnzhpjaD7P2mfdt3aqOl/ctA5Ozg=,19613,16,0.645184317,84.81384796,2.170142253,1.13174935,321121.3884,39.65446388,14555,2573,1288,848,349,0.496995404,5,elementary,normal
bhl5niycEORGZd9uw9vrbmuxJKvPUJT7TabweC0W77M=,4365,38,0.687972509,27.89072165,1.923482245,0.367468499,308453.8628,64.69484536,3579,547,126,83,30,0.56122091,8,junior,easy
biaxP2zII7NP2ksFgn8KMiJxA30RhydZ7oiHmr4Lh5Y=,5840,25,0.491609589,50.71027397,2.240068493,0.546061644,460566.0197,75.91678082,4670,771,251,122,26,0.351810863,7,junior,normal
bjqNyUe/0l0x5+ie8inJrNliiPty2kvg7F/29KIioKA=,5212,18,0.746546431,23.14562548,1.509017652,0.235226401,215702.7966,52.37164236,4104,721,236,107,44,0.680389845,8,junior,easy
blcaSZRDQfHg6i4RKYRvO7/D6wVIL6rGsyTJtdOElCg=,12570,16,0.582418457,16.2344471,1.875258552,0.172553699,200349.3859,43.87931583,8780,2255,1051,385,99,0.477826914,8,junior,easy
bm+PA9RRRt5EzYn5/rlVo0Sg77oozAjc+46VbJhE7YU=,2563,18,0.550526726,36.80725712,2.049161139,0.47990636,153108.6867,30.79243075,2155,319,56,15,18,0.508613532,9,junior,easy
btutOdU/ny9Ykgd+Tc9xiiMu9JaIcbX/87A/I7MsM2g=,15884,18,0.727020902,25.39316293,2.059304961,0.711785444,362020.2352,35.21726265,11913,2334,794,632,211,0.574832073,3,elementary,easy
bvkyLDFZEq5/4jgDQtgO6S3rJ/DK7yhcVrja6HVlNh8=,5570,34,0.476660682,28.0940754,2.568940754,0.501256732,259963.2241,66.53070018,4716,609,166,64,15,0.505459479,8,junior,easy
bx+6BdRWpHzjw2lzHZq06pywvvL/Q1TL+gEZL5lhy7Y=,2675,20,0.643364486,27.20299065,1.740560748,0.31588785,169832.3821,34.35738318,2171,374,94,27,9,0.514314718,9,junior,easy
byiS/4MopQNKQw1o5SVSsCfg28hMqNPubipGt4A19bo=,12344,16,0.811730395,23.15189566,1.710466623,0.327608555,332293.1332,48.294151,9217,1815,599,544,169,0.725762958,5,elementary,easy
c0t5AkrKR7NWKeq1VVONr8Y04yJwdRPn/Qil5esGVUQ=,3881,26,0.546508632,44.49935584,2.177273898,0.249162587,341510.8477,66.54006699,3147,410,158,143,23,0.51801543,7,junior,unset
c7CnB6hlM9deJD6GjunUMpgXQlPcGIKfVuzCTGSGiQ0=,35289,18,0.867975856,28.83822154,1.286803253,0.124854771,255583.2396,30.06710306,19103,8076,3838,3007,1265,0.745444976,3,elementary,easy
cBtlUtwXdy5gGdRnRrsdXfZKfxJcjOb/Y+VJG/VOzVg=,14665,19,0.553835663,92.86743948,2.31646778,1.301125128,342514.4102,53.18097511,12294,1505,450,299,117,0.503738898,5,elementary,easy
cINypIteJpgvnBnuBcPhQ0QhSdf0LxpMPHuxN3Ibuyw=,17889,16,0.741349433,15.23914137,1.619095534,0.423779977,347108.8223,47.18860752,12200,2589,1665,1084,351,0.625463,5,elementary,easy
cNDFZsIE6ShplieFXQVimwas6pEjjQ6TXTMZSV/ROT8=,7662,15,0.698903681,43.03236753,1.830723049,0.671626207,172908.1073,28.88266771,6207,1032,212,145,66,0.593915273,6,elementary,easy
cWGivrZDSwN5LiL2G27HYCmyOuUeAhMIchLIraXiV8Q=,11936,16,0.831350536,29.3209618,1.397453083,0.222184987,348557.5162,44.79121984,8813,1862,587,498,176,0.748855839,5,elementary,easy
cYcQzu2bjsSMNeaAw4lWpDUGdH8SsNow/a+k3vVor3E=,3288,6,0.582420925,29.4790146,1.839416058,0.279805353,301827.1697,44.68613139,2648,382,153,90,15,0.350024126,7,junior,hard
cYgMGBbf7LdGQPgpluIyEfy/nofh1pO0STOjHrLThpc=,12925,18,0.618800774,86.55466151,1.934081238,0.708162476,296235.7159,35.20564797,10306,1587,525,380,127,0.527046855,3,elementary,easy
cdFXA6IT4q2KUZxKXFD21+IYBmdKr9+64dIZOPfosfI=,9311,17,0.7856299,39.06239931,2.016969176,0.266029428,328036.4382,42.41080442,7002,1233,514,409,153,0.670288665,5,elementary,easy
ceoIhM1kD63Q6PhxJlFTGX+RwSnXuJ3WTOTYhESoQ1k=,1603,16,0.611353712,55.32875858,2.638802246,0.732376794,351794.7286,44.73237679,1356,146,44,47,10,0.566185825,6,elementary,easy
clP2+ai8jg0m7J92YX2RrRzXyBa4jLyja5WruzDuOZ0=,17319,34,0.665742826,28.7872279,1.725619262,0.465327097,288831.4714,45.43507131,12403,2844,1181,634,257,0.570337891,7,junior,easy
cqTW0IXOg+J6y+Yk63csOn2IHYY4+Nqos2a87VHy6SI=,16090,16,0.628464885,62.20602859,2.061839652,1.329148539,310083.6193,34.46016159,12502,1806,843,755,184,0.456734523,4,elementary,normal
csvTOQUIhu2MK2FXPlq40vS4Zt3CTRXxG7dBI/MqOck=,3692,30,0.58992416,92.14057421,2.149241603,0.682827736,293126.7254,56.07475623,3237,337,71,35,12,0.477976386,8,junior,easy
culKseV+Zke/kfH2elK1UcG13PktwOLaw0bde5RD89Y=,9662,22,0.770647899,27.75129373,1.647381495,0.472469468,250277.1804,36.24818878,7270,1355,527,346,164,0.681034887,6,elementary,easy
cv9POISG2CRsF6NgWLZALS9+KTAB25ASQhvveqRLYtM=,8499,33,0.609130486,35.0183551,1.805741852,0.32239087,279077.7075,46.75114719,6760,1036,367,259,77,0.544545125,7,junior,normal
cvjFCVBHPMRGgHN646n278rct/tKIPgmtYIu9XsyGe0=,23408,27,0.569762474,38.19096036,2.088773069,0.406570403,250138.8524,42.86167122,18880,2735,1000,633,160,0.405716953,7,junior,normal
cvnGl+iUiKphfjbPcE0G7/HRE/Q51L3w0x0WhVLy1cs=,35883,18,0.89309701,19.28779645,1.340634841,0.120948639,305089.5097,33.47526684,18970,7454,4095,3596,1768,0.769587051,3,elementary,easy
cvrpe2HqRWypDZTWd3ry5QCy4XdRg67y3MIeZlRYaes=,18515,19,0.689008912,44.87502025,2.047312989,0.531460978,331925.2584,37.08468809,13809,2548,1078,826,254,0.535639999,3,elementary,normal
czwYNtatxXTkGd58zAmjHhwFS0+fjoCGpWJdrG2FPJ0=,2758,27,0.643582306,36.73495286,1.956127629,0.329586657,416166.4177,64.87563452,2056,456,168,66,12,0.560259134,7,junior,hard
d0epea1fc69jCEDP+o1Ko8TO9UcNtQ4nH4RpOz+toyc=,10830,26,0.581255771,48.01625115,1.712003693,0.487257618,205704.7163,48.28097876,8699,1287,432,301,111,0.535677351,8,junior,easy
d78kpes0fgN20aS/f8XWcwktKDL/e+vtWguyMOrdHbw=,675,20,0.50962963,42.85037037,2.333333333,0.662222222,193608.08,38.70814815,622,35,9,6,3,0.450446171,9,junior,easy
d7EhDMIrDeTrwHOcqUhYpiwc4yQMwmZ/8RjcPpojXzc=,19823,16,0.639005196,40.68011905,2.016798668,0.657014579,305652.9825,40.99374464,15024,2463,1155,939,242,0.487971412,5,elementary,normal
d96gb3CJNJAs06rSg/7oI0q50Y7vxIOB8A4ubdHQADU=,14536,44,0.675082554,54.20225647,2.063772702,0.589777105,275726.7221,41.58386076,10847,2054,879,584,172,0.524255901,7,junior,easy
dAipsKstQKUN4VipBEuqm9rBlREJoKyays23NuZ4B/A=,10234,20,0.559898378,46.97752589,1.595075239,0.434043385,215022.5572,47.99140121,8440,1182,360,176,76,0.547570631,8,junior,easy
dEdTB/d9fVuyj1/b7hO9H4lL6XcWJW155+5nwHCyE7w=,5582,19,0.608921534,26.42780365,2.067180222,0.27122895,335391.1885,57.85775708,4581,592,273,105,31,0.495685344,7,junior,unset
dGA1T79oC75XYzF8EiB4E1U7CLpCVSbLgAFnglV2nBE=,11300,16,0.675575221,24.93699115,1.697079646,0.21460177,300974.4024,37.31637168,9117,1295,419,343,126,0.604716415,4,elementary,easy
dIoqlJEhZ/uEUpnudTQ+Ve8Uw1oiqSMobNqXb2YQfcs=,22409,16,0.725110447,23.19684056,1.490249453,0.249007095,281748.533,32.03779731,16710,3005,1357,1004,333,0.596791115,4,elementary,easy
dL+vpyv8mp2L14ZNIt1k9tpwdFydZoov6EvnXSW4Dt4=,10010,31,0.593206793,64.54665335,2.037462537,0.698001998,273251.603,52.68051948,8676,907,269,115,43,0.531653116,7,junior,easy
dLeQgciAmkIfymykUY3PBW2cDqWQVx64R7tMT+FpJP0=,10714,25,0.678458092,58.95603883,1.828075415,0.964905731,223630.0398,34.3723166,8616,1361,371,271,95,0.588812627,6,elementary,easy
dU4LbugoGp4U2bvHZqTvZ0EcB6yr4pC96uqyprkEapY=,12583,16,0.887149328,35.30453787,1.358181674,0.186680442,381522.1184,40.17404435,8212,2153,1014,835,369,0.807035263,3,elementary,easy
dU4bHGG5iITHkO+/yRQ8EBgimx3ScCs8/Ibrz7QE52c=,6836,16,0.721035693,31.04242247,2.196898771,0.414569924,407917.1387,43.83031012,5139,866,389,297,145,0.578337882,4,elementary,easy
dVKfHzCsi1dOBhd343bsUNF4dowsiANnvRBkWqToitg=,49417,15,0.928567092,11.22026833,1.144160916,0.059412753,255579.4444,29.83734342,24392,10996,5861,5126,3042,0.86570685,5,elementary,unset
dXvYZmfaKMbF66x3mpE4pJ0jkJN4QiDScmpt91rwZ24=,3095,11,0.449757674,47.72988691,2.043295638,0.395799677,356368.2152,56.08497577,2537,312,147,86,13,0.316209768,7,junior,hard
daGwNLwnh35rFVqjg4maa1tVsx+wdDt7V9HggGCDZXI=,12244,18,0.581836001,59.81852336,2.814358053,1.160160078,290410.7413,37.39121202,10734,979,273,200,58,0.483159447,4,elementary,easy
dbfungJHCNq5u7rIZjs2wCd9hgFrRs2MXbTqu1obyVY=,16682,16,0.837729289,26.34827958,1.411941014,0.116772569,342804.6005,37.8527155,11147,2896,1252,973,414,0.742188328,3,elementary,easy
dfeeBaa8zDhWS6nu7zeXKwLyi4zqEajI3tJM9/fSBPM=,9272,16,0.634922347,45.73748921,2.597174288,1.054788611,193594.666,28.32786885,7548,1074,358,220,72,0.511915242,6,elementary,easy
dp0m1kS6Bygoksx9S/gkBqTcWPoglbf1HT3Ma3U3N8U=,63259,19,0.952971119,16.43434136,1.124915032,0.044894798,228604.9346,27.53050159,33746,12834,7069,6446,3164,0.901087272,5,elementary,easy
dp78n2nBF0mjm5oRY8h60W1V3QuUhYHp7Q+b48XB8e0=,15847,16,0.479712248,72.13926926,2.888306935,1.198460276,324144.0261,50.87959866,13391,1459,553,335,109,0.349685107,5,elementary,hard
e/+cIBGmDAZDgbD/6i/zllBplAiM5B1squ96zM4BIj4=,11943,34,0.905132714,16.32529515,1.163694214,0.071757515,278907.9452,41.28250858,7648,2371,912,768,244,0.826946197,7,junior,easy
e/HgpRlVCZ9F+F9KuwVWxa3jJn/JuKPnbZbr77xwptM=,15005,16,0.685171609,68.42259247,2.124091969,0.925158281,375328.1371,49.12055981,11128,1970,924,717,266,0.538171146,5,elementary,normal
e0+hFijqTJTOfBIL9insE6M7fh8UL201r+EDBi9M2Vw=,18309,35,0.661095636,38.23693266,1.946692883,0.388879786,203210.2116,35.62521164,14390,2639,730,380,170,0.537304572,7,junior,easy
e1sAMu3IIfTozHcol7SwsRlLOnca0S9V3KN3/RFthmE=,2515,7,0.734791252,21.32962227,1.551093439,0.201988072,379758.8004,62.10735586,1753,435,177,113,37,0.581469569,8,junior,hard
e306CwdsI1GgMiiFdPRKSbcLGcEFSciChFTFXHPyGrk=,20588,18,0.695745094,23.06333787,1.517728774,0.279240334,229876.1763,33.49213134,14009,3238,1578,1431,332,0.556833233,6,elementary,easy
e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=,5715,12,0.871741032,30.1231846,1.415398075,0.119860017,471329.985,45.86981627,4013,877,368,334,123,0.767955772,3,elementary,hard
eCi043NcnwGh9pN73yoZOB0rftEOHoYCpIkcigyKXhA=,21776,17,0.536691771,57.76083762,2.589548126,1.716522777,260157.5692,37.54711609,18079,1947,917,594,239,0.403801858,5,elementary,normal
eHoVband54HgDCiLdmwxL2LOmHeZyfACsh/KtEbRFUU=,16408,14,0.68283764,44.63072891,2.118356899,0.589590444,283838.3656,37.12292784,12604,2039,902,651,212,0.540708543,5,elementary,easy
eIXu+dbL2Ej0/ZO+/PYSUzo1dTaTEqy1S2TGCSUlLAA=,3915,21,0.510344828,33.14968072,2.702681992,0.78467433,339421.328,71.35836526,3517,320,50,16,12,0.357641574,8,junior,easy
eJs/Pql/Xui+9mjL0q4CwHI/r+w6Bn3tTCt0i6r4xrg=,22932,22,0.384266527,73.39878772,2.475885226,1.519492412,223747.2537,39.6608233,20459,1691,440,273,69,0.274734869,6,elementary,unset
eLblaDUmtz3c7uZgJ8pgtSnq7nnc+tke1g8HqUw1F5E=,6009,20,0.563321684,61.79547346,2.260609086,0.725911133,259651.9722,58.44150441,5070,574,193,146,26,0.392697897,8,junior,easy
eRdS2Lfw8wCLAeMb0UNbMsFEJ7BUXHLFDmkwPctkCOM=,17265,17,0.611062844,37.41702867,2.404981176,0.816796988,296269.2498,35.32916305,13688,1906,874,620,177,0.435972269,4,elementary,easy
eTxJnM9Mi8xeXIVDEEXgbm2AcOlh2CKQJVDx80DnkoQ=,23931,20,0.814466591,29.20103631,1.641051356,0.44724416,354028.0039,36.8587606,14826,4154,2253,1924,774,0.654664461,3,elementary,normal
eVnUwCnYPCD+UvlFn/2t7HsPe+up0G0F8cznv/+R/a4=,830,16,0.359036145,83.39036145,2.212048193,1.654216867,287067.4771,64.60963855,777,36,5,10,2,0.229142276,9,junior,easy
eWpRAHAhJCaRg5/Ef0tTx92nWIJcHJaMTwQqvukQeoI=,11409,16,0.527303006,112.0637216,2.934788325,1.595407135,372175.1637,57.89534578,9726,1147,272,196,68,0.393164711,5,elementary,normal
eckDRfpc73OUXcSW4vV+4Y6JZaIfSERP9bUZIrNtLyM=,41452,20,0.749541639,23.05128824,1.508732992,0.20780662,297358.6718,34.2991653,25366,7079,3854,3628,1525,0.582432519,3,elementary,easy
eclQFpzMm/3m7MGgQaYOOPnvun/s4IcQzDok5QphMys=,8510,16,0.546650999,73.91774383,2.998824912,1.114218566,336890.5671,44.46051704,7307,718,223,206,56,0.45175048,4,elementary,easy
eddO7Y62aSxN4O6q6+UZ1oFT7Ev3tJqJn8H7Lz664kk=,23640,21,0.601226734,32.67800338,2.035998308,0.789086294,295702.7884,41.34661591,17966,2879,1626,820,349,0.437746735,5,elementary,normal
eeZVLiOU7OQMzmiBBpfdNeiopHtz9V4xk1B4/c7f4ok=,20032,21,0.806859026,34.91363818,1.468949681,0.320986422,319144.7687,35.49765375,12900,3705,1537,1312,578,0.705176754,3,elementary,easy
eem9dUXJyUw0k1eqjFlnFp52CjkEsGsRMN5hIg7AxIg=,18047,19,0.680113038,60.85072311,2.475868565,0.793483681,331285.5834,45.10267635,13448,2530,1134,714,221,0.498260258,5,elementary,normal
eikXAycSEzx70lQOTATgR6AnubI9JwebkOTZkdgOJFY=,7189,20,0.645986924,59.93295312,2.269856726,1.064821255,195800.132,34.87536514,6035,808,182,123,41,0.535643977,6,elementary,easy
endJFI8hIB5+/JKX/XXr4VxWd1uNY3g1YPqPBExHwik=,5035,9,0.708440914,34.46474677,1.576365442,0.21469712,402077.9078,51.70566038,3554,815,342,239,85,0.550120049,7,junior,hard
evRRGINVvP8D982nKYCUr6xI3QP2Mx+Fvu2ZIrKNajM=,11610,16,0.812833764,24.01343669,1.552282515,0.140826873,308449.3646,33.89026701,8040,2140,709,519,202,0.686662891,4,elementary,easy
evnrvQPPTPutwKufIKh7K4UMK3E+lB2zHUzaKFdprEw=,9736,16,0.666290058,27.45562859,2.426869351,0.986442071,335338.9276,40.85527938,7680,1221,402,329,104,0.558704852,4,elementary,easy
f0wLgPqiGPfmX/CF5qxgNmuoQj/9Z6CKss1Oi6P61I0=,13289,16,0.493716608,59.43155994,3.310181353,1.571299571,334126.9921,51.33373467,11393,1170,423,219,84,0.374109319,5,elementary,hard
f50Nnagzc0knPQZr++FGzNdqmAk4E7Gw0ePgQ75hs5U=,2190,18,0.505936073,29.41004566,2.355251142,0.486757991,162658.2005,44.24063927,1900,216,49,24,1,0.472619342,9,junior,easy
f7095rj+E71WXpZHXMkEExF0RcHXLX3GBHaoIK6/1GM=,3286,20,0.499087036,54.70572124,1.930614729,0.979306147,157892.8837,36.67041996,2924,217,56,57,32,0.446186804,9,junior,easy
fBA/dR3/vn5rjFVbPKC9asCyTQ2ieY/iBYb1sqWO2oc=,4306,17,0.69577334,98.17928472,1.915466791,0.71620994,385391.215,38.75940548,3495,417,201,140,53,0.588602565,5,elementary,easy
fC9kCqQqWNfROUPdgfDgMz44LI9SzI6Ka00bolSA2/I=,613,30,0.543230016,51.48613377,2.287112561,0.305057096,301072.8793,63.4045677,571,26,9,5,2,0.407165663,9,junior,normal
fD8zM1ZR2ONSCf1qFOxRewRZWPyivWHdZKlbbOaK+tY=,9366,26,0.670830664,44.92216528,2.173393124,0.362481315,383743.7969,42.28315183,7187,1116,528,401,134,0.509080557,3,elementary,hard
fE04LEEwnBo+HjQx10Ikc5iW8dGBbjfZuxqEt31yeaA=,8937,20,0.453619783,33.08224236,2.444668233,0.518518519,330711.6181,62.75293723,8049,652,151,60,25,0.367783416,7,junior,normal
fIGjoMn51hw+f/+MS3QOlQbp677TV1G/gVDzckNAxoo=,4427,7,0.71786763,20.52586402,1.728484301,0.231759657,379872.1502,48.87779535,3219,628,262,184,134,0.557872837,7,junior,hard
fJV+/6UaR4fnZLzM81X+1r4Ma1REep5Q0Rj30zM6z+Y=,6739,21,0.816738388,43.98545778,1.531532868,0.363703814,273012.0211,35.38729782,4877,1074,392,287,109,0.734841012,6,elementary,normal
fO1unC+JwTokAOIH14ps0gxCtaiEW5C6RtdsHir5PQM=,26541,16,0.80965299,43.42364643,1.439998493,0.245280886,237949.3548,26.10700426,18238,4268,1930,1496,609,0.720975795,4,elementary,easy
fQhyLDlrnXbdAwvY10TcCRGj/lBUTeJdB3hXeJPOUVg=,3254,16,0.786109404,18.20651506,1.496619545,0.275353411,459516.8454,46.88752305,2290,490,237,180,57,0.695840559,6,elementary,easy
fQzyhskPyJuzy8T0ZlA3yA5RZmMkumMtkKG/vC1KStg=,8633,24,0.895748871,22.06417236,1.266187884,0.099154408,361436.2057,36.39198425,6218,1347,466,459,143,0.820090402,3,elementary,easy
fS8PvECka4NC8sJQey0IIfKeZ2dwZQsrj2/lhKun3tE=,11792,17,0.53332768,48.99092605,3.041892809,1.23515943,384539.2484,57.59438602,9623,1632,295,195,47,0.452303242,5,elementary,easy
fbuOkTzKc7bABIGPJvp/bTmmesQeECfkMWrERS9NDEo=,28690,20,0.675182991,40.42540955,1.949320321,0.399442314,262275.4777,36.21219937,21394,3895,1587,1274,540,0.51342705,5,elementary,easy
fdLm1viqYUbXjdbyioDM4zseCsyOlX3y5HIHd8fPJXM=,8559,17,0.774155859,36.96413132,1.880126183,0.492931417,360885.0962,38.29395957,6609,1032,432,353,133,0.677719868,4,elementary,normal
fggka57OX3QL3I441EmW3Bn5qGYLMEDYYAJ0whO/BoY=,12745,22,0.704825422,44.6526481,1.862377403,0.676579051,340644.1337,34.51008239,9325,1686,776,717,241,0.543313466,4,elementary,normal
finh11g4fr3tjeY0F7m5HvkDtQGrF8e5Q6ZNMX1YLo4=,11734,17,0.717061531,89.8309187,1.971791375,0.827595023,394917.7035,41.6318391,8641,1633,697,559,204,0.586569949,3,elementary,easy
fjWWAOup4/22H9FJ4JGCOoAlKuzlTKJEBvhYtRhNkEQ=,13643,16,0.664223411,32.5393242,2.487576046,0.752620391,319788.3848,46.49153412,10885,1680,640,307,131,0.545936676,5,elementary,easy
fkYHSXvk0VmYunyFLG74H16A4P9WX6Cx2MMKpQcvVNQ=,3774,20,0.577901431,19.48781134,1.853736089,0.369369369,159191.3959,32.69793323,2934,719,72,41,8,0.461273984,9,junior,easy
flzEj3Mnu3HFWNtkqEhaKk3L6u5aBJRuGGTTmNC1DR4=,3616,17,0.784568584,32.875,1.641869469,0.216537611,393821.2337,38.93832965,2862,401,155,144,54,0.681841109,5,elementary,easy
foBtKUAK/HUSjhHco0WST9c68Or3TrbKMN75i6FJUZ0=,19019,17,0.825069667,29.60392239,1.481886535,0.157421526,316135.8486,35.57495136,12612,3273,1471,1135,528,0.691145902,3,elementary,easy
fpz98Db0LX6xbMc9XXMAqpnq17WoOxhJwylsP0dj24c=,2835,20,0.494885362,32.57425044,2.092416226,1.060670194,447488.5326,131.226455,2337,413,59,15,11,0.439610337,8,junior,normal
fr4VFr4dtAr75FBvGg+x8bts4takOr5RoTMItlyF9Os=,12410,16,0.646091861,39.73118453,2.161482675,0.377679291,379994.5151,40.82449637,9280,1748,679,544,159,0.482831218,3,elementary,hard
fuM14IacAZTrOR0wL7pjHs3d+dmNJ7EMH4s6iLNNg7A=,11827,16,0.818719878,48.75767312,1.713536823,0.219497759,386239.6733,39.07694259,8097,1931,906,662,231,0.693767387,3,elementary,easy
fuX7RkEntlLtpkaxdMcV4FEBp/WuIaHudOHBjIQN/p0=,20328,26,0.824773711,31.50885478,1.461383314,0.220975994,277223.2472,35.24350649,13980,3482,1347,1061,458,0.708529408,5,elementary,easy
fvFMso7Q63rng+f8fs9HliWNJ06dvmCvI89pP3g8AZI=,16871,18,0.687688934,34.203426,1.591132713,0.343133187,302237.8599,34.71744413,12414,2352,1077,830,198,0.520742509,4,elementary,normal
fvlbr1+0Yu4YTF5vqxIlsxlVUtlAFE/LxIaxKOaLs7g=,2551,20,0.587612701,45.97334379,2.571540572,1.020384163,428948.3904,58.47353979,2073,270,112,71,25,0.457943177,5,elementary,hard
fw1/GoseFhHX1yH+qmBYplRxoAishYQPUm39HhXVIgg=,6326,37,0.546000632,59.55532722,1.862472336,0.551691432,220935.2499,48.64037306,5439,549,184,115,39,0.504208979,8,junior,easy
fwR0w0LLlf3OriHwW2vIK3RiKD8gRLRfHC1T6kQhG0g=,27129,16,0.909174684,14.83766449,1.198090604,0.072026245,292197.1884,31.06712374,14884,6065,2629,2485,1066,0.826923487,3,elementary,easy
fyie57S6DAxJ8etfXPWAJOuVbzuyyPpqcr9iLyfgd9Q=,3776,20,0.470603814,44.80826271,2.155455508,1.270127119,274302.2842,74.01006356,3421,290,38,17,10,0.390778839,8,junior,easy
g+QrAwIOrKpsjGfixPcsV8mYJ11PnKrFOt+JL386CZk=,653,16,0.584992343,26.26339969,1.932618683,0.655436447,297100.1669,48.01378254,499,74,40,29,11,0.51586475,9,junior,unset
g0WmMRm3uq6z030S8hInLOY7xb091Cos25Bu/Slg38c=,14704,22,0.707086507,69.45021763,2.054406964,0.82460555,312282.3076,45.81243199,11374,2020,626,462,222,0.608815159,5,elementary,easy
gBWgPAdRB7ghGaR1wXxs0jogZW6obH9cO2hmBu/pUx8=,11104,23,0.677773775,47.06096902,1.853115994,0.729196686,262934.1928,36.41174352,8388,1539,566,460,151,0.550800937,6,elementary,easy
gCO8NpEiiKGbe1pbysbDipvP7hdI2LxjDVnbMOCvG5c=,1083,20,0.361034164,35.62880886,2.524469067,1.208679594,230240.1394,75.11449677,1005,63,7,7,1,0.288812839,9,junior,normal
gKJglt665bOi+yhFGI4R+H8qLidcbQP+hBH8wGvpE5U=,8383,16,0.609566981,55.74591435,2.760109746,1.084814506,317178.4232,40.19360611,6946,797,321,257,62,0.499144056,4,elementary,easy
gLNrtr7TN1errHKhgFmRSO60rwODerk6A7qT19Ickjk=,7087,20,0.509524481,23.68604487,2.305065613,0.4485678,182091.659,44.6830817,6409,557,88,24,9,0.370738129,8,junior,easy
gNyTSOhVPx7BtUSsEdgCgV4rbwDOKngaJWFrYB0EinM=,26031,18,0.678114556,39.83074027,1.979409166,0.542968,304926.5391,42.33291076,19148,3456,1460,1320,647,0.551197646,5,elementary,normal
gOX2LgERQWRqT9yOkaWwpJsbIezSaFgRg27NSNXzrjs=,4066,21,0.720118052,50.41244466,2.014510576,0.730693556,432026.2873,40.72651254,3071,547,231,161,56,0.559713526,4,elementary,normal
gQVxGCahF6+39K3glaRceVrND6A90VnDLSaj2NrTuis=,7590,15,0.440974967,39.25731225,2.153227931,0.397101449,260727.0101,39.28023715,6428,816,230,103,13,0.225321557,7,junior,hard
gSDtDzDGj+MoqbXAwGHHzEBublk819NIIfipz6BUSYU=,8294,18,0.823366289,33.80901857,1.530142272,0.165179648,358506.4901,39.98601399,5847,1380,505,408,154,0.717870661,4,elementary,easy
